asn=0    	id=-1  	Main	copying configuration file /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/config-mobility.json to output directory /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/results/link_quality_with_distance/3600s-29380/config-mobility.json
asn=67525	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=67734	id=-1  	Mobility	update positions
asn=67734	id=2   	Mobility	at 1990.025 pos is 190.027
asn=67888	id=-1  	link_model	path_loss_dbm = 90.46687019266443, current bitrate = 50, current distance is 190.0274119970959
asn=68074	id=-1  	Mobility	update positions
asn=68074	id=2   	Mobility	at 2000.014 pos is 201.016
asn=68117	id=1   	App	generate a packet, seqnum=95 for=2
asn=68121	id=-1  	link_model	path_loss_dbm = 91.0527908791727, current bitrate = 50, current distance is 201.01553199707587
asn=68121	id=2   	App	rx app packet seqnum=95 from=1
asn=68121	id=-1  	link_model	path_loss_dbm = 91.0527908791727, current bitrate = 50, current distance is 201.01553199707587
asn=68121	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=68189	id=-1  	link_model	path_loss_dbm = 91.0527908791727, current bitrate = 50, current distance is 201.01553199707587
asn=68189	id=-1  	link_model	path_loss_dbm = 91.0527908791727, current bitrate = 50, current distance is 201.01553199707587
asn=68189	id=1   	Node	tx done to=2 numtx=2 acked=true, remove packet
asn=68285	id=2   	App	generate a packet, seqnum=33 for=1
asn=68285	id=-1  	link_model	path_loss_dbm = 91.0527908791727, current bitrate = 50, current distance is 201.01553199707587
asn=68290	id=-1  	link_model	path_loss_dbm = 91.0527908791727, current bitrate = 50, current distance is 201.01553199707587
asn=68290	id=1   	App	rx app packet seqnum=33 from=2
asn=68290	id=-1  	link_model	path_loss_dbm = 91.0527908791727, current bitrate = 50, current distance is 201.01553199707587
asn=68290	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=68414	id=-1  	Mobility	update positions
asn=68414	id=2   	Mobility	at 2010.003 pos is 212.004
asn=68422	id=1   	App	generate a packet, seqnum=96 for=2
asn=68427	id=-1  	link_model	path_loss_dbm = 91.60752031675167, current bitrate = 50, current distance is 212.00365199705584
asn=68427	id=2   	App	rx app packet seqnum=96 from=1
asn=68427	id=-1  	link_model	path_loss_dbm = 91.60752031675167, current bitrate = 50, current distance is 212.00365199705584
asn=68427	id=1   	Node	tx done to=2 numtx=1 acked=true, remove packet
asn=68682	id=-1  	link_model	path_loss_dbm = 91.60752031675167, current bitrate = 50, current distance is 212.00365199705584
asn=68755	id=-1  	Mobility	update positions
asn=68755	id=2   	Mobility	at 2020.022 pos is 223.024
asn=69064	id=2   	App	generate a packet, seqnum=34 for=1
asn=69072	id=-1  	link_model	path_loss_dbm = 92.13572272800688, current bitrate = 50, current distance is 223.0240899970354
asn=69072	id=1   	App	rx app packet seqnum=34 from=2
asn=69072	id=-1  	link_model	path_loss_dbm = 92.13572272800688, current bitrate = 50, current distance is 223.0240899970354
asn=69072	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=69079	id=-1  	link_model	path_loss_dbm = 92.13572272800688, current bitrate = 50, current distance is 223.0240899970354
asn=69095	id=-1  	Mobility	update positions
asn=69095	id=2   	Mobility	at 2030.011 pos is 234.012
asn=69435	id=-1  	Main	2040 seconds, progress 56.67%
asn=69435	id=-1  	Main	periodic route processing for all nodes
asn=69435	id=1   	TSCH	stats: {"idle_listen":6085,"channel_scan":0,"rx_data":9,"rx_data_tx_ack":47,"tx_data":180,"tx_data_rx_ack":260}
asn=69435	id=2   	TSCH	stats: {"idle_listen":6101,"channel_scan":0,"rx_data":28,"rx_data_tx_ack":59,"tx_data":56,"tx_data_rx_ack":71}
asn=69435	id=-1  	Mobility	update positions
asn=69435	id=2   	Mobility	at 2040.000 pos is 245.000
asn=69476	id=-1  	link_model	path_loss_dbm = 93.11528016790982, current bitrate = 50, current distance is 245.00032999699533
asn=69509	id=1   	App	generate a packet, seqnum=97 for=2
asn=69515	id=-1  	link_model	path_loss_dbm = 93.11528016790982, current bitrate = 50, current distance is 245.00032999699533
asn=69515	id=2   	App	rx app packet seqnum=97 from=1
asn=69515	id=-1  	link_model	path_loss_dbm = 93.11528016790982, current bitrate = 50, current distance is 245.00032999699533
asn=69515	id=1   	Node	tx done to=2 numtx=1 acked=true, remove packet
asn=69775	id=1   	RPL	DIO output to -1
asn=69776	id=-1  	Mobility	update positions
asn=69776	id=2   	Mobility	at 2050.019 pos is 256.021
asn=69781	id=-1  	link_model	path_loss_dbm = 93.57388480848533, current bitrate = 50, current distance is 256.02076799697534
asn=69781	id=2   	RPL	DIO input from 1
asn=69925	id=1   	App	generate a packet, seqnum=98 for=2
asn=69940	id=-1  	link_model	path_loss_dbm = 93.57388480848533, current bitrate = 50, current distance is 256.02076799697534
asn=69940	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=69991	id=-1  	link_model	path_loss_dbm = 93.57388480848533, current bitrate = 50, current distance is 256.02076799697534
asn=69991	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=70002	id=2   	App	generate a packet, seqnum=35 for=1
asn=70007	id=-1  	link_model	path_loss_dbm = 93.57388480848533, current bitrate = 50, current distance is 256.02076799697534
asn=70007	id=1   	App	rx app packet seqnum=35 from=2
asn=70007	id=-1  	link_model	path_loss_dbm = 93.57388480848533, current bitrate = 50, current distance is 256.02076799697534
asn=70007	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=70008	id=-1  	link_model	path_loss_dbm = 93.57388480848533, current bitrate = 50, current distance is 256.02076799697534
asn=70008	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=70116	id=-1  	Mobility	update positions
asn=70116	id=2   	Mobility	at 2060.008 pos is 267.009
asn=70144	id=-1  	link_model	path_loss_dbm = 94.01189733805359, current bitrate = 50, current distance is 267.0088879969553
asn=70144	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=70270	id=-1  	link_model	path_loss_dbm = 94.01189733805359, current bitrate = 50, current distance is 267.0088879969553
asn=70272	id=1   	App	generate a packet, seqnum=99 for=2
asn=70433	id=-1  	link_model	path_loss_dbm = 94.01189733805359, current bitrate = 50, current distance is 267.0088879969553
asn=70433	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=70457	id=-1  	Mobility	update positions
asn=70457	id=2   	Mobility	at 2070.027 pos is 278.029
asn=70667	id=-1  	link_model	path_loss_dbm = 94.43345466914269, current bitrate = 50, current distance is 278.0293259969353
asn=70719	id=2   	App	generate a packet, seqnum=36 for=1
asn=70721	id=-1  	link_model	path_loss_dbm = 94.43345466914269, current bitrate = 50, current distance is 278.0293259969353
asn=70721	id=1   	App	rx app packet seqnum=36 from=2
asn=70721	id=-1  	link_model	path_loss_dbm = 94.43345466914269, current bitrate = 50, current distance is 278.0293259969353
asn=70721	id=2   	Node	tx done to=1 numtx=1 acked=false
asn=70722	id=-1  	link_model	path_loss_dbm = 94.43345466914269, current bitrate = 50, current distance is 278.0293259969353
asn=70722	id=2   	App	rx app packet seqnum=98 from=1
asn=70722	id=-1  	link_model	path_loss_dbm = 94.43345466914269, current bitrate = 50, current distance is 278.0293259969353
asn=70722	id=1   	Node	tx done to=2 numtx=6 acked=true, remove packet
asn=70739	id=-1  	link_model	path_loss_dbm = 94.43345466914269, current bitrate = 50, current distance is 278.0293259969353
asn=70739	id=2   	App	rx app packet seqnum=99 from=1
asn=70739	id=-1  	link_model	path_loss_dbm = 94.43345466914269, current bitrate = 50, current distance is 278.0293259969353
asn=70739	id=1   	Node	tx done to=2 numtx=1 acked=true, remove packet
asn=70789	id=-1  	link_model	path_loss_dbm = 94.43345466914269, current bitrate = 50, current distance is 278.0293259969353
asn=70789	id=-1  	link_model	path_loss_dbm = 94.43345466914269, current bitrate = 50, current distance is 278.0293259969353
asn=70789	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet
asn=70797	id=-1  	Mobility	update positions
asn=70797	id=2   	Mobility	at 2080.016 pos is 289.017
asn=71064	id=-1  	link_model	path_loss_dbm = 94.8374575181671, current bitrate = 50, current distance is 289.0174459969153
asn=71137	id=-1  	Mobility	update positions
asn=71137	id=2   	Mobility	at 2090.005 pos is 300.006
asn=71357	id=2   	App	generate a packet, seqnum=37 for=1
asn=71367	id=-1  	link_model	path_loss_dbm = 95.22638359808145, current bitrate = 50, current distance is 300.00556599689526
asn=71367	id=2   	Node	tx done to=1 numtx=1 acked=false
asn=71435	id=-1  	link_model	path_loss_dbm = 95.22638359808145, current bitrate = 50, current distance is 300.00556599689526
asn=71435	id=1   	App	rx app packet seqnum=37 from=2
asn=71435	id=-1  	link_model	path_loss_dbm = 95.22638359808145, current bitrate = 50, current distance is 300.00556599689526
asn=71435	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet
asn=71478	id=-1  	Main	2100 seconds, progress 58.33%
asn=71478	id=-1  	Main	periodic route processing for all nodes
asn=71478	id=1   	TSCH	stats: {"idle_listen":6263,"channel_scan":0,"rx_data":9,"rx_data_tx_ack":51,"tx_data":185,"tx_data_rx_ack":268}
asn=71478	id=2   	TSCH	stats: {"idle_listen":6285,"channel_scan":0,"rx_data":29,"rx_data_tx_ack":62,"tx_data":56,"tx_data_rx_ack":76}
asn=71478	id=-1  	Mobility	update positions
asn=71478	id=2   	Mobility	at 2100.024 pos is 311.026
asn=71553	id=1   	App	generate a packet, seqnum=100 for=2
asn=71555	id=-1  	link_model	path_loss_dbm = 95.60240092008345, current bitrate = 50, current distance is 311.02600399687526
asn=71555	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=71589	id=-1  	link_model	path_loss_dbm = 95.60240092008345, current bitrate = 50, current distance is 311.02600399687526
asn=71589	id=2   	App	rx app packet seqnum=100 from=1
asn=71589	id=-1  	link_model	path_loss_dbm = 95.60240092008345, current bitrate = 50, current distance is 311.02600399687526
asn=71589	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=71623	id=-1  	link_model	path_loss_dbm = 95.60240092008345, current bitrate = 50, current distance is 311.02600399687526
asn=71623	id=-1  	link_model	path_loss_dbm = 95.60240092008345, current bitrate = 50, current distance is 311.02600399687526
asn=71623	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=71704	id=1   	App	generate a packet, seqnum=101 for=2
asn=71742	id=-1  	link_model	path_loss_dbm = 95.60240092008345, current bitrate = 50, current distance is 311.02600399687526
asn=71742	id=-1  	link_model	path_loss_dbm = 95.60240092008345, current bitrate = 50, current distance is 311.02600399687526
asn=71742	id=1   	Node	tx done to=2 numtx=4 acked=true, remove packet
asn=71759	id=-1  	link_model	path_loss_dbm = 95.60240092008345, current bitrate = 50, current distance is 311.02600399687526
asn=71759	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=71793	id=-1  	link_model	path_loss_dbm = 95.60240092008345, current bitrate = 50, current distance is 311.02600399687526
asn=71793	id=2   	App	rx app packet seqnum=101 from=1
asn=71793	id=-1  	link_model	path_loss_dbm = 95.60240092008345, current bitrate = 50, current distance is 311.02600399687526
asn=71793	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=71818	id=-1  	Mobility	update positions
asn=71818	id=2   	Mobility	at 2110.013 pos is 322.014
asn=71858	id=-1  	link_model	path_loss_dbm = 95.96427820533873, current bitrate = 50, current distance is 322.01412399685523
asn=71861	id=-1  	link_model	path_loss_dbm = 95.96427820533873, current bitrate = 50, current distance is 322.01412399685523
asn=71861	id=-1  	link_model	path_loss_dbm = 95.96427820533873, current bitrate = 50, current distance is 322.01412399685523
asn=71861	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=71997	id=-1  	link_model	path_loss_dbm = 95.96427820533873, current bitrate = 50, current distance is 322.01412399685523
asn=71997	id=-1  	link_model	path_loss_dbm = 95.96427820533873, current bitrate = 50, current distance is 322.01412399685523
asn=71997	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=72070	id=2   	App	generate a packet, seqnum=38 for=1
asn=72081	id=-1  	link_model	path_loss_dbm = 95.96427820533873, current bitrate = 50, current distance is 322.01412399685523
asn=72081	id=1   	App	rx app packet seqnum=38 from=2
asn=72081	id=-1  	link_model	path_loss_dbm = 95.96427820533873, current bitrate = 50, current distance is 322.01412399685523
asn=72081	id=2   	Node	tx done to=1 numtx=1 acked=false
asn=72115	id=-1  	link_model	path_loss_dbm = 95.96427820533873, current bitrate = 50, current distance is 322.01412399685523
asn=72115	id=-1  	link_model	path_loss_dbm = 95.96427820533873, current bitrate = 50, current distance is 322.01412399685523
asn=72115	id=2   	Node	tx done to=1 numtx=2 acked=false
asn=72158	id=-1  	Mobility	update positions
asn=72158	id=2   	Mobility	at 2120.002 pos is 333.002
asn=72217	id=-1  	link_model	path_loss_dbm = 96.31401194620959, current bitrate = 50, current distance is 333.0022439968352
asn=72217	id=2   	Node	tx done to=1 numtx=3 acked=false
asn=72255	id=-1  	link_model	path_loss_dbm = 96.31401194620959, current bitrate = 50, current distance is 333.0022439968352
asn=72353	id=-1  	link_model	path_loss_dbm = 96.31401194620959, current bitrate = 50, current distance is 333.0022439968352
asn=72353	id=2   	Node	tx done to=1 numtx=4 acked=false
asn=72388	id=-1  	link_model	path_loss_dbm = 96.31401194620959, current bitrate = 50, current distance is 333.0022439968352
asn=72388	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=72489	id=-1  	link_model	path_loss_dbm = 96.31401194620959, current bitrate = 50, current distance is 333.0022439968352
asn=72489	id=-1  	link_model	path_loss_dbm = 96.31401194620959, current bitrate = 50, current distance is 333.0022439968352
asn=72489	id=2   	Node	tx done to=1 numtx=5 acked=true, remove packet
asn=72499	id=-1  	Mobility	update positions
asn=72499	id=2   	Mobility	at 2130.021 pos is 344.023
asn=72652	id=-1  	link_model	path_loss_dbm = 96.65336995889602, current bitrate = 50, current distance is 344.0226819968152
asn=72711	id=-1  	link_model	path_loss_dbm = 96.65336995889602, current bitrate = 50, current distance is 344.0226819968152
asn=72711	id=-1  	link_model	path_loss_dbm = 96.65336995889602, current bitrate = 50, current distance is 344.0226819968152
asn=72711	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=72728	id=-1  	link_model	path_loss_dbm = 96.65336995889602, current bitrate = 50, current distance is 344.0226819968152
asn=72728	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=72777	id=2   	App	generate a packet, seqnum=39 for=1
asn=72778	id=-1  	link_model	path_loss_dbm = 96.65336995889602, current bitrate = 50, current distance is 344.0226819968152
asn=72778	id=2   	Node	tx done to=1 numtx=1 acked=false
asn=72829	id=-1  	link_model	path_loss_dbm = 96.65336995889602, current bitrate = 50, current distance is 344.0226819968152
asn=72829	id=2   	Node	tx done to=1 numtx=2 acked=false
asn=72834	id=1   	App	generate a packet, seqnum=102 for=2
asn=72839	id=-1  	Mobility	update positions
asn=72839	id=2   	Mobility	at 2140.010 pos is 355.011
asn=72898	id=-1  	link_model	path_loss_dbm = 96.98107772732902, current bitrate = 50, current distance is 355.0108019967952
asn=72898	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=72914	id=-1  	link_model	path_loss_dbm = 96.98107772732902, current bitrate = 50, current distance is 355.0108019967952
asn=72914	id=2   	Node	tx done to=1 numtx=3 acked=false
asn=73067	id=-1  	link_model	path_loss_dbm = 96.98107772732902, current bitrate = 50, current distance is 355.0108019967952
asn=73067	id=2   	Node	tx done to=1 numtx=4 acked=false
asn=73101	id=-1  	link_model	path_loss_dbm = 96.98107772732902, current bitrate = 50, current distance is 355.0108019967952
asn=73101	id=1   	App	rx app packet seqnum=39 from=2
asn=73101	id=-1  	link_model	path_loss_dbm = 96.98107772732902, current bitrate = 50, current distance is 355.0108019967952
asn=73101	id=2   	Node	tx done to=1 numtx=5 acked=false
asn=73170	id=-1  	link_model	path_loss_dbm = 96.98107772732902, current bitrate = 50, current distance is 355.0108019967952
asn=73170	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=73180	id=-1  	Mobility	update positions
asn=73180	id=2   	Mobility	at 2150.028 pos is 366.031
asn=73210	id=2   	App	generate a packet, seqnum=40 for=1
asn=73220	id=-1  	link_model	path_loss_dbm = 97.2997157783975, current bitrate = 50, current distance is 366.03123999677473
asn=73220	id=-1  	link_model	path_loss_dbm = 97.2997157783975, current bitrate = 50, current distance is 366.03123999677473
asn=73220	id=2   	Node	tx done to=1 numtx=6 acked=false
asn=73357	id=-1  	link_model	path_loss_dbm = 97.2997157783975, current bitrate = 50, current distance is 366.03123999677473
asn=73357	id=2   	App	rx app packet seqnum=102 from=1
asn=73357	id=-1  	link_model	path_loss_dbm = 97.2997157783975, current bitrate = 50, current distance is 366.03123999677473
asn=73357	id=1   	Node	tx done to=2 numtx=2 acked=true, remove packet
asn=73446	id=-1  	link_model	path_loss_dbm = 97.2997157783975, current bitrate = 50, current distance is 366.03123999677473
asn=73475	id=-1  	link_model	path_loss_dbm = 97.2997157783975, current bitrate = 50, current distance is 366.03123999677473
asn=73475	id=-1  	link_model	path_loss_dbm = 97.2997157783975, current bitrate = 50, current distance is 366.03123999677473
